Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
GT,Emissions Totals,356,India,7234,Direct emissions (N2O),5064,Crop Residues,1995,1995,3050,FAO TIER 1,kilotonnes,50.3908,E,Estimated value,
GT,Emissions Totals,356,India,7236,Indirect emissions (N2O),5064,Crop Residues,1995,1995,3050,FAO TIER 1,kilotonnes,11.3379,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),5064,Crop Residues,1995,1995,3050,FAO TIER 1,kilotonnes,61.7287,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),5064,Crop Residues,1995,1995,3050,FAO TIER 1,kilotonnes,16358.108,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),5064,Crop Residues,1995,1995,3050,FAO TIER 1,kilotonnes,16358.108,E,Estimated value,
GT,Emissions Totals,356,India,7234,Direct emissions (N2O),5064,Crop Residues,1996,1996,3050,FAO TIER 1,kilotonnes,51.6906,E,Estimated value,
GT,Emissions Totals,356,India,7236,Indirect emissions (N2O),5064,Crop Residues,1996,1996,3050,FAO TIER 1,kilotonnes,11.6304,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),5064,Crop Residues,1996,1996,3050,FAO TIER 1,kilotonnes,63.321,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),5064,Crop Residues,1996,1996,3050,FAO TIER 1,kilotonnes,16780.0658,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),5064,Crop Residues,1996,1996,3050,FAO TIER 1,kilotonnes,16780.0658,E,Estimated value,
GT,Emissions Totals,356,India,7234,Direct emissions (N2O),5064,Crop Residues,1997,1997,3050,FAO TIER 1,kilotonnes,53.0462,E,Estimated value,
GT,Emissions Totals,356,India,7236,Indirect emissions (N2O),5064,Crop Residues,1997,1997,3050,FAO TIER 1,kilotonnes,11.9354,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),5064,Crop Residues,1997,1997,3050,FAO TIER 1,kilotonnes,64.9817,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),5064,Crop Residues,1997,1997,3050,FAO TIER 1,kilotonnes,17220.1388,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),5064,Crop Residues,1997,1997,3050,FAO TIER 1,kilotonnes,17220.1388,E,Estimated value,
GT,Emissions Totals,356,India,7234,Direct emissions (N2O),5064,Crop Residues,1998,1998,3050,FAO TIER 1,kilotonnes,53.4818,E,Estimated value,
GT,Emissions Totals,356,India,7236,Indirect emissions (N2O),5064,Crop Residues,1998,1998,3050,FAO TIER 1,kilotonnes,12.0334,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),5064,Crop Residues,1998,1998,3050,FAO TIER 1,kilotonnes,65.5152,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),5064,Crop Residues,1998,1998,3050,FAO TIER 1,kilotonnes,17361.5309,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),5064,Crop Residues,1998,1998,3050,FAO TIER 1,kilotonnes,17361.5309,E,Estimated value,
GT,Emissions Totals,356,India,7234,Direct emissions (N2O),5064,Crop Residues,1999,1999,3050,FAO TIER 1,kilotonnes,54.9674,E,Estimated value,
GT,Emissions Totals,356,India,7236,Indirect emissions (N2O),5064,Crop Residues,1999,1999,3050,FAO TIER 1,kilotonnes,12.3677,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),5064,Crop Residues,1999,1999,3050,FAO TIER 1,kilotonnes,67.3351,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),5064,Crop Residues,1999,1999,3050,FAO TIER 1,kilotonnes,17843.7938,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),5064,Crop Residues,1999,1999,3050,FAO TIER 1,kilotonnes,17843.7938,E,Estimated value,
GT,Emissions Totals,356,India,7234,Direct emissions (N2O),5064,Crop Residues,2000,2000,3050,FAO TIER 1,kilotonnes,54.8641,E,Estimated value,
GT,Emissions Totals,356,India,7236,Indirect emissions (N2O),5064,Crop Residues,2000,2000,3050,FAO TIER 1,kilotonnes,12.3444,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),5064,Crop Residues,2000,2000,3050,FAO TIER 1,kilotonnes,67.2085,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),5064,Crop Residues,2000,2000,3050,FAO TIER 1,kilotonnes,17810.2655,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),5064,Crop Residues,2000,2000,3050,FAO TIER 1,kilotonnes,17810.2655,E,Estimated value,
GT,Emissions Totals,356,India,7234,Direct emissions (N2O),5064,Crop Residues,2001,2001,3050,FAO TIER 1,kilotonnes,55.4584,E,Estimated value,
GT,Emissions Totals,356,India,7236,Indirect emissions (N2O),5064,Crop Residues,2001,2001,3050,FAO TIER 1,kilotonnes,12.4781,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),5064,Crop Residues,2001,2001,3050,FAO TIER 1,kilotonnes,67.9365,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),5064,Crop Residues,2001,2001,3050,FAO TIER 1,kilotonnes,18003.1852,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),5064,Crop Residues,2001,2001,3050,FAO TIER 1,kilotonnes,18003.1852,E,Estimated value,
GT,Emissions Totals,356,India,7234,Direct emissions (N2O),5064,Crop Residues,2002,2002,3050,FAO TIER 1,kilotonnes,49.7926,E,Estimated value,
GT,Emissions Totals,356,India,7236,Indirect emissions (N2O),5064,Crop Residues,2002,2002,3050,FAO TIER 1,kilotonnes,11.2033,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),5064,Crop Residues,2002,2002,3050,FAO TIER 1,kilotonnes,60.9959,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),5064,Crop Residues,2002,2002,3050,FAO TIER 1,kilotonnes,16163.9205,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),5064,Crop Residues,2002,2002,3050,FAO TIER 1,kilotonnes,16163.9205,E,Estimated value,
GT,Emissions Totals,356,India,7234,Direct emissions (N2O),5064,Crop Residues,2003,2003,3050,FAO TIER 1,kilotonnes,54.6666,E,Estimated value,
GT,Emissions Totals,356,India,7236,Indirect emissions (N2O),5064,Crop Residues,2003,2003,3050,FAO TIER 1,kilotonnes,12.3,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),5064,Crop Residues,2003,2003,3050,FAO TIER 1,kilotonnes,66.9666,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),5064,Crop Residues,2003,2003,3050,FAO TIER 1,kilotonnes,17746.1373,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),5064,Crop Residues,2003,2003,3050,FAO TIER 1,kilotonnes,17746.1373,E,Estimated value,
GT,Emissions Totals,356,India,7234,Direct emissions (N2O),5064,Crop Residues,2004,2004,3050,FAO TIER 1,kilotonnes,53.9356,E,Estimated value,
GT,Emissions Totals,356,India,7236,Indirect emissions (N2O),5064,Crop Residues,2004,2004,3050,FAO TIER 1,kilotonnes,12.1355,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),5064,Crop Residues,2004,2004,3050,FAO TIER 1,kilotonnes,66.0711,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),5064,Crop Residues,2004,2004,3050,FAO TIER 1,kilotonnes,17508.8353,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),5064,Crop Residues,2004,2004,3050,FAO TIER 1,kilotonnes,17508.8353,E,Estimated value,
GT,Emissions Totals,356,India,7234,Direct emissions (N2O),5064,Crop Residues,2005,2005,3050,FAO TIER 1,kilotonnes,55.545,E,Estimated value,
GT,Emissions Totals,356,India,7236,Indirect emissions (N2O),5064,Crop Residues,2005,2005,3050,FAO TIER 1,kilotonnes,12.4976,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),5064,Crop Residues,2005,2005,3050,FAO TIER 1,kilotonnes,68.0426,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),5064,Crop Residues,2005,2005,3050,FAO TIER 1,kilotonnes,18031.2862,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),5064,Crop Residues,2005,2005,3050,FAO TIER 1,kilotonnes,18031.2862,E,Estimated value,
GT,Emissions Totals,356,India,7234,Direct emissions (N2O),5064,Crop Residues,2006,2006,3050,FAO TIER 1,kilotonnes,56.2408,E,Estimated value,
GT,Emissions Totals,356,India,7236,Indirect emissions (N2O),5064,Crop Residues,2006,2006,3050,FAO TIER 1,kilotonnes,12.6542,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),5064,Crop Residues,2006,2006,3050,FAO TIER 1,kilotonnes,68.895,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),5064,Crop Residues,2006,2006,3050,FAO TIER 1,kilotonnes,18257.1639,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),5064,Crop Residues,2006,2006,3050,FAO TIER 1,kilotonnes,18257.1639,E,Estimated value,
GT,Emissions Totals,356,India,7234,Direct emissions (N2O),5064,Crop Residues,2007,2007,3050,FAO TIER 1,kilotonnes,59.6745,E,Estimated value,
GT,Emissions Totals,356,India,7236,Indirect emissions (N2O),5064,Crop Residues,2007,2007,3050,FAO TIER 1,kilotonnes,13.4268,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),5064,Crop Residues,2007,2007,3050,FAO TIER 1,kilotonnes,73.1013,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),5064,Crop Residues,2007,2007,3050,FAO TIER 1,kilotonnes,19371.8335,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),5064,Crop Residues,2007,2007,3050,FAO TIER 1,kilotonnes,19371.8335,E,Estimated value,
GT,Emissions Totals,356,India,7234,Direct emissions (N2O),5064,Crop Residues,2008,2008,3050,FAO TIER 1,kilotonnes,60.6823,E,Estimated value,
GT,Emissions Totals,356,India,7236,Indirect emissions (N2O),5064,Crop Residues,2008,2008,3050,FAO TIER 1,kilotonnes,13.6535,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),5064,Crop Residues,2008,2008,3050,FAO TIER 1,kilotonnes,74.3358,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),5064,Crop Residues,2008,2008,3050,FAO TIER 1,kilotonnes,19698.9843,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),5064,Crop Residues,2008,2008,3050,FAO TIER 1,kilotonnes,19698.9843,E,Estimated value,
GT,Emissions Totals,356,India,7234,Direct emissions (N2O),5064,Crop Residues,2009,2009,3050,FAO TIER 1,kilotonnes,57.4223,E,Estimated value,
GT,Emissions Totals,356,India,7236,Indirect emissions (N2O),5064,Crop Residues,2009,2009,3050,FAO TIER 1,kilotonnes,12.92,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),5064,Crop Residues,2009,2009,3050,FAO TIER 1,kilotonnes,70.3423,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),5064,Crop Residues,2009,2009,3050,FAO TIER 1,kilotonnes,18640.7043,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),5064,Crop Residues,2009,2009,3050,FAO TIER 1,kilotonnes,18640.7043,E,Estimated value,
GT,Emissions Totals,356,India,7234,Direct emissions (N2O),5064,Crop Residues,2010,2010,3050,FAO TIER 1,kilotonnes,61.2574,E,Estimated value,
GT,Emissions Totals,356,India,7236,Indirect emissions (N2O),5064,Crop Residues,2010,2010,3050,FAO TIER 1,kilotonnes,13.7829,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),5064,Crop Residues,2010,2010,3050,FAO TIER 1,kilotonnes,75.0403,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),5064,Crop Residues,2010,2010,3050,FAO TIER 1,kilotonnes,19885.6912,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),5064,Crop Residues,2010,2010,3050,FAO TIER 1,kilotonnes,19885.6912,E,Estimated value,
GT,Emissions Totals,356,India,7234,Direct emissions (N2O),5064,Crop Residues,2011,2011,3050,FAO TIER 1,kilotonnes,64.4734,E,Estimated value,
GT,Emissions Totals,356,India,7236,Indirect emissions (N2O),5064,Crop Residues,2011,2011,3050,FAO TIER 1,kilotonnes,14.5065,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),5064,Crop Residues,2011,2011,3050,FAO TIER 1,kilotonnes,78.9799,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),5064,Crop Residues,2011,2011,3050,FAO TIER 1,kilotonnes,20929.6634,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),5064,Crop Residues,2011,2011,3050,FAO TIER 1,kilotonnes,20929.6634,E,Estimated value,
GT,Emissions Totals,356,India,7234,Direct emissions (N2O),5064,Crop Residues,2012,2012,3050,FAO TIER 1,kilotonnes,65.2172,E,Estimated value,
GT,Emissions Totals,356,India,7236,Indirect emissions (N2O),5064,Crop Residues,2012,2012,3050,FAO TIER 1,kilotonnes,14.6739,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),5064,Crop Residues,2012,2012,3050,FAO TIER 1,kilotonnes,79.8911,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),5064,Crop Residues,2012,2012,3050,FAO TIER 1,kilotonnes,21171.1463,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),5064,Crop Residues,2012,2012,3050,FAO TIER 1,kilotonnes,21171.1463,E,Estimated value,
GT,Emissions Totals,356,India,7234,Direct emissions (N2O),5064,Crop Residues,2013,2013,3050,FAO TIER 1,kilotonnes,65.6526,E,Estimated value,
GT,Emissions Totals,356,India,7236,Indirect emissions (N2O),5064,Crop Residues,2013,2013,3050,FAO TIER 1,kilotonnes,14.7718,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),5064,Crop Residues,2013,2013,3050,FAO TIER 1,kilotonnes,80.4244,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),5064,Crop Residues,2013,2013,3050,FAO TIER 1,kilotonnes,21312.4775,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),5064,Crop Residues,2013,2013,3050,FAO TIER 1,kilotonnes,21312.4775,E,Estimated value,
GT,Emissions Totals,356,India,7234,Direct emissions (N2O),5064,Crop Residues,2014,2014,3050,FAO TIER 1,kilotonnes,65.7594,E,Estimated value,
GT,Emissions Totals,356,India,7236,Indirect emissions (N2O),5064,Crop Residues,2014,2014,3050,FAO TIER 1,kilotonnes,14.7959,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),5064,Crop Residues,2014,2014,3050,FAO TIER 1,kilotonnes,80.5553,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),5064,Crop Residues,2014,2014,3050,FAO TIER 1,kilotonnes,21347.1473,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),5064,Crop Residues,2014,2014,3050,FAO TIER 1,kilotonnes,21347.1473,E,Estimated value,
GT,Emissions Totals,356,India,7234,Direct emissions (N2O),5064,Crop Residues,2015,2015,3050,FAO TIER 1,kilotonnes,63.5648,E,Estimated value,
GT,Emissions Totals,356,India,7236,Indirect emissions (N2O),5064,Crop Residues,2015,2015,3050,FAO TIER 1,kilotonnes,14.3021,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),5064,Crop Residues,2015,2015,3050,FAO TIER 1,kilotonnes,77.8668,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),5064,Crop Residues,2015,2015,3050,FAO TIER 1,kilotonnes,20634.708,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),5064,Crop Residues,2015,2015,3050,FAO TIER 1,kilotonnes,20634.708,E,Estimated value,
GT,Emissions Totals,356,India,7234,Direct emissions (N2O),5064,Crop Residues,2016,2016,3050,FAO TIER 1,kilotonnes,66.4905,E,Estimated value,
GT,Emissions Totals,356,India,7236,Indirect emissions (N2O),5064,Crop Residues,2016,2016,3050,FAO TIER 1,kilotonnes,14.9604,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),5064,Crop Residues,2016,2016,3050,FAO TIER 1,kilotonnes,81.4508,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),5064,Crop Residues,2016,2016,3050,FAO TIER 1,kilotonnes,21584.4725,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),5064,Crop Residues,2016,2016,3050,FAO TIER 1,kilotonnes,21584.4725,E,Estimated value,
GT,Emissions Totals,356,India,7234,Direct emissions (N2O),5064,Crop Residues,2017,2017,3050,FAO TIER 1,kilotonnes,68.9005,E,Estimated value,
GT,Emissions Totals,356,India,7236,Indirect emissions (N2O),5064,Crop Residues,2017,2017,3050,FAO TIER 1,kilotonnes,15.5026,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),5064,Crop Residues,2017,2017,3050,FAO TIER 1,kilotonnes,84.4031,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),5064,Crop Residues,2017,2017,3050,FAO TIER 1,kilotonnes,22366.8149,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),5064,Crop Residues,2017,2017,3050,FAO TIER 1,kilotonnes,22366.8149,E,Estimated value,
GT,Emissions Totals,356,India,7234,Direct emissions (N2O),5064,Crop Residues,2018,2018,3050,FAO TIER 1,kilotonnes,69.7394,E,Estimated value,
GT,Emissions Totals,356,India,7236,Indirect emissions (N2O),5064,Crop Residues,2018,2018,3050,FAO TIER 1,kilotonnes,15.6914,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),5064,Crop Residues,2018,2018,3050,FAO TIER 1,kilotonnes,85.4307,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),5064,Crop Residues,2018,2018,3050,FAO TIER 1,kilotonnes,22639.1462,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),5064,Crop Residues,2018,2018,3050,FAO TIER 1,kilotonnes,22639.1462,E,Estimated value,
GT,Emissions Totals,356,India,7234,Direct emissions (N2O),5064,Crop Residues,2019,2019,3050,FAO TIER 1,kilotonnes,70.0521,E,Estimated value,
GT,Emissions Totals,356,India,7236,Indirect emissions (N2O),5064,Crop Residues,2019,2019,3050,FAO TIER 1,kilotonnes,15.7617,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),5064,Crop Residues,2019,2019,3050,FAO TIER 1,kilotonnes,85.8138,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),5064,Crop Residues,2019,2019,3050,FAO TIER 1,kilotonnes,22740.6673,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),5064,Crop Residues,2019,2019,3050,FAO TIER 1,kilotonnes,22740.6673,E,Estimated value,
GT,Emissions Totals,356,India,7234,Direct emissions (N2O),5064,Crop Residues,2020,2020,3050,FAO TIER 1,kilotonnes,72.4617,E,Estimated value,
GT,Emissions Totals,356,India,7236,Indirect emissions (N2O),5064,Crop Residues,2020,2020,3050,FAO TIER 1,kilotonnes,16.3039,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),5064,Crop Residues,2020,2020,3050,FAO TIER 1,kilotonnes,88.7656,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),5064,Crop Residues,2020,2020,3050,FAO TIER 1,kilotonnes,23522.8756,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),5064,Crop Residues,2020,2020,3050,FAO TIER 1,kilotonnes,23522.8756,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),5060,Rice Cultivation,1961,1961,3050,FAO TIER 1,kilotonnes,3662.2986,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),5060,Rice Cultivation,1961,1961,3050,FAO TIER 1,kilotonnes,102544.3619,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),5060,Rice Cultivation,1961,1961,3050,FAO TIER 1,kilotonnes,102544.3619,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),5060,Rice Cultivation,1962,1962,3050,FAO TIER 1,kilotonnes,3767.965,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),5060,Rice Cultivation,1962,1962,3050,FAO TIER 1,kilotonnes,105503.0212,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),5060,Rice Cultivation,1962,1962,3050,FAO TIER 1,kilotonnes,105503.0212,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),5060,Rice Cultivation,1963,1963,3050,FAO TIER 1,kilotonnes,3779.9989,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),5060,Rice Cultivation,1963,1963,3050,FAO TIER 1,kilotonnes,105839.9688,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),5060,Rice Cultivation,1963,1963,3050,FAO TIER 1,kilotonnes,105839.9688,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),5060,Rice Cultivation,1964,1964,3050,FAO TIER 1,kilotonnes,3848.9287,E,Estimated value,
